title,text,image,cate
9月13日全国新增49名新冠确诊病例，分布多省市,"网传视频中混淆了无症状感染者和确诊病例的概念，将两者简单相加得出了“新增49名病例”的结论，实际上，49名病例中有39名为无症状感染者，无症状感染者不是确诊病例。
9月13日的新增确诊病例和无症状感染者均为境外输入。境外入境人员检测、隔离14天的规定一直没变过，所有入境人员从入境到卫生检疫、检测、转运全部是按照规定实行无缝对接和闭环管理，并没有进入社会，确诊患者已分布在全国多地的说法不属实。",//jiaozhen-70111.picnjc.qpic.cn/ccniumVHEPYdE41NyrneXB?imageView2/2/w/300/h/300,fake
新冠死者平均只损失了几个月的寿命,认为“只损失数月寿命”的人，是犯了数学上的错误。对在美国业已成功活到78岁的老人来说，其预期寿命并不是78.8岁，而是男性87.8岁，女性89.3岁。也就是说，假如他/她在78岁时因新冠死亡，又没有其它特殊情况，那就会遭受大约10年的寿命损失。,//jiaozhen-70111.picnjc.qpic.cn/8q9yQ3Cnw84UQkGiCX8Ez3?imageView2/2/w/300/h/300,fake
印度卫生部长检查基层防疫，不戴口罩者直接扇嘴巴,"视频中男子手持话筒上街的肢体动作有些夸张，而卫生部长检查基层防疫本应是严肃的事情，视频让人生疑。
根据央视新闻对印度卫生部长哈什·瓦尔丹（Harsh Vardhan）的图片报道，与网传视频中男子图片比对后，可以肯定视频中的男子并非印度卫生部长。网络辟谣举报平台记者注意到，网传视频原始出处来自YouTube上《24 News HD》2020年7月24日上传的喜剧类节目，拿着话筒男子系巴基斯坦节目的主持人Sajjad Janni。",//jiaozhen-70111.picnjc.qpic.cn/o2V6Xz1YUd2uTXgCZFcvUZ?imageView2/2/w/300/h/300,fake
大数据显示，新冠并没有造成更多人死亡,"作者提供的每一个图表或说法，都有离谱的错误或编造的痕迹。实际上，疫情期间美国总死亡人数比正常年份高出了15%以上。
作者宣称“英国死亡人数无异常”，实际上错误解读了数据。根据英国权威媒体统计，在疫情高峰期，英国的死亡率上升了45%。
流传文章关于美国这部分，很大程度其实是翻译改写自一篇不靠谱的美国博客文章——除了宣扬错误数据和结论外，还拒绝疫苗。而中文译者在原文的基础上以个人喜好加上了诸多离谱想象。
作者宣称瑞典在社会运转如常的情况下，取得了理想的防疫成绩。实际上：瑞典是欧洲最后一批走出疫情的国家；瑞典并非不检测、不隔离、不收治；瑞典的新冠死亡率在国情类似的北欧国家中显得非常高。",//jiaozhen-70111.picnjc.qpic.cn/7tJ7zKNSRcPN2SumvWkVwj?imageView2/2/w/300/h/300,fake
普京女儿注射疫苗后高烧不治身亡,俄罗斯Tsargrad电视台网站17日报道称，加拿大媒体“今日多伦多”当日发表了一篇俄罗斯总统普京女儿的所谓“独家新闻”，有关注射新冠疫苗后高烧不治身亡的消息，随后删除了这条假新闻。原文是一篇详细但完全虚假的文章。对于特定读者来说，加拿大网站显然创造了一个骗局。,//jiaozhen-70111.picnjc.qpic.cn/syDkMCEWzApcypBsrhj1nd?imageView2/2/w/300/h/300,fake
新冠灭活疫苗已开卖，498元一支，总共打3支,"上观新闻记者致电网传疫苗的生产方北京科兴中维生物技术有限公司，相关负责人表示目前疫苗正在巴西、孟加拉国等国家进行三期临床研究，还没有上市。记者又致电武汉生物制品研究所有限责任公司，相关负责人表示目前疫苗还在临床试验阶段，没有上市。可见，网传两款新冠疫苗都没有上市，不存在一些人员先期接种，在朋友圈兜售就更不可能。
记者也了解到，疫苗的药品追溯码是100%全覆盖的。处于临床研究的疫苗可以查到追溯码，但有追溯码不代表已上市。",//jiaozhen-70111.picnjc.qpic.cn/bujNi34r78nAT3rFhfeZLe?imageView2/2/w/300/h/300,fake
水是新冠病毒的重大弱点,"报道中的研究发现：室温水可以在24小时内杀死90%的新冠病毒，沸水能“立即且完全”杀死新冠病毒。其实，新冠病毒离开宿主细胞后一定会失去活性这是已知的，“沸水”条件下失活更快也是已知的。至于具体的失活时间，由于没有相关的研究支持，报道内容并不可信。
报道中还提到氯化水是杀死新冠病毒的“高效”水。其实新冠疫情期间我们一直在使用含氯消毒剂进行消毒，氯化物会影响病毒活性也是已知事实。水本身称不上是“新冠病毒的重大弱点”，俄罗斯科学家的这一发现也算不上是“发现”。",//jiaozhen-70111.picnjc.qpic.cn/oTWCxzz2bpe4cazPKhG6cp?imageView2/2/w/300/h/300,fake
日本流行的新冠病毒株已发生重大突变,"日本国立感染症研究所病原体基因组解析研究中心主任黑田诚对新华社记者表示，上述报道是误报。目前日本国内流行的新冠病毒毒株只是在此前欧洲相关基因序列的新冠病毒基础上，进一步发生了6个碱基变异。这一发生少量碱基变异的毒株可能从6月下旬开始从东京向日本全国扩散。
截至7月16日，研究人员分析了日本国内3600多名新冠病毒感染者以及经航班入境的67名感染者的病毒基因组序列，和世界各地研究人员公布的全球约4.6万名新冠病毒感染者的病毒基因组序列进行了比对。从全球来看，自2019年年末至今年7月的这段时间里，新冠病毒基因组平均随机发生了大约15个碱基变异。",//jiaozhen-70111.picnjc.qpic.cn/jBKP2HWqTpJokKB9x7gw8m?imageView2/2/w/300/h/300,fake
大连新冠疫情与北京新疆疫情有关联,"8月3日，大连市政府新闻办召开新闻发布会。大连市政府副秘书长、市卫健委主任赵作伟介绍，本次疫情由境外输入引起的可能性不能排除，来自凯洋公司内外样本的病毒基因序列高度同源，表示本次大连疫情为同一个链条，未发现本次疫情与近期的北京新疆的病例有相关关联的线索。
病例标本的基因测序结果，显示与我国本土流行的新冠病毒基因型不同，也排除乌鲁木齐新疆北京新发地哈尔滨和绥芬河疫情的关联性。本次疫情可初步排除国内本地病例传播的可能，推测可能是由境外输入引起的。
",//jiaozhen-70111.picnjc.qpic.cn/euEu5KhKNFeh3UVvQTzG8s?imageView2/2/w/300/h/300,fake
又有一种新型病毒在武汉传播,经武汉市卫健委核查，此消息为虚假信息。鄂州警方在对案件线索及相关证据查证后，于8月1日将违法人员周某抓获，周某如实交待了其散布谣言的违法行为。,//jiaozhen-70111.picnjc.qpic.cn/sfjA1TRpGCcrMwiraq6vL4?imageView2/2/w/300/h/300,fake
美国新冠感染数字造假，往大了编,"热传文章称美国部分机构把新冠感染人数往大了编，是理解错误，事实上感染人数没有错，错的是检测数字。佛州部分检测机构的阳性率的确有偏差，但不是因为多报阳性患者，而是少报了阴性患者导致的。
而且这个阳性率偏差只出现在小型机构里，占据整个检测数的份额很小，并不会对总体阳性率数字产生有意义的影响，有美国媒体统计，修正数字后，佛州总阳性率不过是从11%降低到10.9%。
美国疫情有多严重，关键的指标是阳性案例的数字，也就是确诊案例数，这个数字既然没有问题，就谈不上造假。美国疫情事实上就是非常严重。",//jiaozhen-70111.picnjc.qpic.cn/qHkg12ueyeByLnXHbnrhG7?imageView2/2/w/300/h/300,fake
新冠恐怖后遗症出现！每个患者都会出现可怕血栓！,"网传文章称每个新冠患者都会出现可怕血栓是误导性的说法。原报道是说新冠肺炎死亡者可能有血栓。对一些本来就有缺血性心脏病的患者来说，血栓可能加重了他们的病情，甚至导致死亡。
后遗症指的是疾病愈后所遗留下的器官缺损或功能障碍等症状，新冠死亡者尸检中发现的血栓并不能被称为“后遗症”。总体上来说，大约有15%~20%的新冠病毒感染者可能有血栓的风险。目前并没有证据表明在无症状感染者中，也会有血栓的问题。
针对血栓的预防和治疗措施，可以减少重症新冠患者的死亡率，但什么样的药物效果最好？最佳剂量又是多少？这些问题目前都还在摸索之中。",//jiaozhen-70111.picnjc.qpic.cn/9vudsfvQ3xsDzZbU3iGcAh?imageView2/2/w/300/h/300,fake
钟南山院士已抵达新疆乌鲁木齐抗击疫情,"喀什网警巡查执法官方账号辟谣称：钟南山并没有来新疆，请大家不要放大疫情。请大家不要转发非官方信息。阿勒泰新闻网也在网络上辟谣：7月20日钟南山飞抵乌鲁木齐抗击疫情是谣言。
网传视频中有一个明显的麦当劳标志，但乌鲁木齐市并没有麦当劳门店，由此可以判断网传视频并非拍自新疆。",//jiaozhen-70111.picnjc.qpic.cn/gmerhvnYuV8SGs16V9ApZZ?imageView2/2/w/300/h/300,fake
新冠疫情使巴西的死亡率不增反降,"在2020年，巴西即便没有任何人遭遇犯罪而身亡，也无法抵偿因新冠而新增的死亡人数。
从部分州公布的数据来看，因为疫情而实施的封锁措施，对凶杀人数的影响并不明显，也看不出有什么减少的趋势，甚至可能还增多了。
尽管疫情与防疫措施会对某些特定死因的人数产生影响，但抛开死因来准确统计因疫情所造成的总体死亡人数变化，有个指标叫“超额死亡人数”，指的是今年相比往年同期增加的死亡人数。巴西到今年6月中旬为止，超额死亡人数为54700人，死亡率飙升20%。",//jiaozhen-70111.picnjc.qpic.cn/bKqMcZLDckLYg8aycNZim7?imageView2/2/w/300/h/300,fake
乌鲁木齐新冠疫情由哈萨克斯坦入境者引起,据乌鲁木齐市卫健委7月20日消息，经公安机关调查，以上信息为谣言，无任何依据。有关部门核查及疾控部门流行病学调查分析未发现此次乌鲁木齐新发疫情首例指证病例在发病前有过境外旅居史。,//jiaozhen-70111.picnjc.qpic.cn/aNxrc83vZxtq1ya2U3UGvM?imageView2/2/w/300/h/300,fake
健康宝头像框变红表明核酸检测异常,"健康宝的颜色和个人防疫相关健康状态没有关系，只要底下显示“未见异常”，无论边框颜色是红的还是绿的，都证明没问题。
绿色的“跑马灯”也不能完全代表是正常的，因为表示“未见异常”需要以文字为准。",//jiaozhen-70111.picnjc.qpic.cn/d2UMgzQKb2eqV9xt7ToMBX?imageView2/2/w/300/h/300,fake
钟南山代言“吸氢疗法治新冠肺炎”,"钟南山院士曾在一则致辞视频中展望了氢气疗法的应用前景，但并未提及“代言”“包治百病”等溢美之词。要说“钟南山院士代言”，恐怕就是某些电商赤裸裸地“碰瓷”了钟南山院士。
此前，网传中国工程院院士钟南山为不少企业产品打商业广告。今年5月16日，钟南山院士在接受媒体采访时就明确表示，“我从来没有给任何企业和产品代言，我怎么会做那些东西？搞那个和我的业务有什么关系呢？”
以“包治百病”这类的词进行宣传，基本就能断定其中必有不靠谱之处；氢气疗法或有广泛应用前景，但目前请理性看待，并遵医嘱使用。",//jiaozhen-70111.picnjc.qpic.cn/s7etvsyWGikjsjKNhSbqvu?imageView2/2/w/300/h/300,fake
福建出现染上新型冠状病毒的牛,"福建龙岩市上杭县公安局迅速与相关部门核实为谣言，经落地核查造谣者为上杭某小区业主。当日，辖区派出所民警对其进行批评教育，并要求其写下保证书，同时在该群进行了辟谣。望广大网民不听信谣言、不传谣。
上杭县农业农村局发布权威通报：近期，我县不少网民流传有关牛生病的信息和图片，我局立即组织疫控部门技术人员开展调查。现将有关调查情况通报如下：一是所流传的信息和图片无法确定为牛生病区域在我县；二是经对比照片，症状疑似为牛结节性皮肤病；三是经初步排查，我县暂未发生区域性重大动物疫情。",//jiaozhen-70111.picnjc.qpic.cn/tpZK6WHC3jg9LJyf3ZYv3A?imageView2/2/w/300/h/300,fake
新冠病毒已变异，武汉又有几十人中招,武汉市卫生健康委7月1日发布消息：武汉市自5月31日以来（包括今日），每日均无新增新冠肺炎确诊病例、无新增疑似病例、无新增无症状感染者。此前有小区业主群中消息称：“据说新冠病毒变异了，武汉又有几十人中招。”消息不实，纯属谣言。,//jiaozhen-70111.picnjc.qpic.cn/p2kUm4GAWGLwbsuzd4dCqK?imageView2/2/w/300/h/300,fake
因疫情原因，中国驻纳米比亚使馆组织包机回国,6月30日，中国驻纳米比亚使馆发布声明称，有关传言并不属实，使馆没有组织安排包机回国。声明中提到，目前全球范围内新冠肺炎疫情仍在流行，纳米比亚疫情相对较轻，在纳米比亚的中国公民做好自我防护，减少出行以避免旅途中可能出现的交叉感染，是应对疫情较为妥当的办法。,//jiaozhen-70111.picnjc.qpic.cn/da7aGpp4zfHNoFeJpPiMre?imageView2/2/w/300/h/300,fake
